serial,dt,date,hour,dong,lat,lon,temp,humi,v,tr_v3,utci_v3,utci_cat
V02Q1940670,2025-08-03 15:07:00,2025-08-03,15,Seongsu1ga1(il)-dong,37.539279182,127.049873167,33.8,59.0,2.5,44.95547982500875,37.6,strong_heat
V02Q1940112,2025-08-03 15:07:00,2025-08-03,15,Songjeong-dong,37.556514509,127.071193511,34.3,57.0,2.5,45.45547982500875,38.1,very_strong_heat
V02Q1940828,2025-08-03 15:07:00,2025-08-03,15,Sageun-dong,37.561332045,127.039688831,33.8,57.0,2.5,44.95547982500875,37.4,strong_heat
V02Q1940735,2025-08-03 15:07:00,2025-08-03,15,Majang-dong,37.568406512,127.033660707,34.2,56.0,2.5,45.35547982500876,37.8,strong_heat
V02Q1940642,2025-08-03 15:07:00,2025-08-03,15,Yongdap-dong,37.560215516,127.064339113,33.0,61.0,2.5,44.155479825008754,36.7,strong_heat
V02Q1940588,2025-08-03 15:07:00,2025-08-03,15,Sageun-dong,37.55810867,127.050859556,33.4,59.0,2.5,44.55547982500876,37.1,strong_heat
V02Q1940733,2025-08-03 15:07:00,2025-08-03,15,Seongsu2ga3(sam)-dong,37.54818971,127.056597845,34.7,56.0,2.5,45.85547982500876,38.5,very_strong_heat
V02Q1940744,2025-08-03 15:07:00,2025-08-03,15,Seongsu2ga3(sam)-dong,37.544751429,127.053111792,33.5,59.0,2.5,44.655479825008754,37.2,strong_heat
V02Q1940753,2025-08-03 15:07:00,2025-08-03,15,Geumho-1(il)-dong,37.549364662,127.026655727,33.8,59.0,2.5,44.95547982500875,37.6,strong_heat
V02Q1940441,2025-08-03 15:07:00,2025-08-03,15,Haengdang1(il)-dong,37.558352332,127.037694516,33.5,57.0,2.5,44.655479825008754,37.0,strong_heat
V02Q1940263,2025-08-03 15:07:00,2025-08-03,15,Yongdap-dong,37.560874377,127.062747282,34.0,57.0,2.5,45.155479825008754,37.7,strong_heat
V02Q1940601,2025-08-03 15:07:00,2025-08-03,15,Sageun-dong,37.560264565,127.048014605,34.6,56.0,2.5,45.75547982500876,38.4,very_strong_heat
V02Q1940258,2025-08-03 15:07:00,2025-08-03,15,Wangsimni2(i)-dong,37.562998002,127.028435382,33.6,58.0,2.5,44.75547982500876,37.2,strong_heat
V02Q1940627,2025-08-03 15:07:00,2025-08-03,15,Songjeong-dong,37.551819341,127.067379627,33.9,57.0,2.5,45.05547982500876,37.5,strong_heat
V02Q1940871,2025-08-03 15:07:00,2025-08-03,15,Majang-dong,37.57114665,127.037105979,34.2,57.0,2.5,45.35547982500876,37.9,strong_heat
V02Q1940632,2025-08-03 15:07:00,2025-08-03,15,Wangsimni-doSeondong,37.564964319,127.03447479,34.0,56.0,2.5,45.155479825008754,37.5,strong_heat
V02Q1940580,2025-08-03 15:07:00,2025-08-03,15,Yongdap-dong,37.56518716,127.05111116,34.3,56.0,2.5,45.45547982500875,38.0,very_strong_heat
V02Q1940786,2025-08-03 15:07:00,2025-08-03,15,Seongsu1ga1(il)-dong,37.542101542,127.049671321,33.1,59.0,2.5,44.25547982500876,36.7,strong_heat
V02Q1940286,2025-08-03 15:07:00,2025-08-03,15,Wangsimni2(i)-dong,37.562166194,127.026682312,33.4,59.0,2.5,44.55547982500876,37.1,strong_heat
V02Q1941015,2025-08-03 15:07:00,2025-08-03,15,Seongsu1ga1(il)-dong,37.5416558,127.0482802,32.9,63.0,2.5,44.05547982500876,36.8,strong_heat
V02Q1940530,2025-08-03 15:07:00,2025-08-03,15,Seongsu1ga1(il)-dong,37.542144186,127.047751758,33.3,59.0,2.5,44.45547982500875,36.9,strong_heat
V02Q1940709,2025-08-03 15:07:00,2025-08-03,15,Majang-dong,37.569445214,127.0446016,33.1,60.0,2.5,44.25547982500876,36.8,strong_heat
V02Q1940748,2025-08-03 15:07:00,2025-08-03,15,Seongsu1ga1(il)-dong,37.537369863,127.050872231,34.1,59.0,2.5,45.25547982500876,38.0,very_strong_heat
V02Q1940565,2025-08-03 15:07:00,2025-08-03,15,Seongsu2ga1(il)-dong,37.541950115,127.053612431,32.9,60.0,2.5,44.05547982500876,36.5,strong_heat
V02Q1940743,2025-08-03 15:07:00,2025-08-03,15,Seongsu2ga1(il)-dong,37.536409649,127.056387019,33.9,59.0,2.5,45.05547982500876,37.8,strong_heat
V02Q1940501,2025-08-03 15:07:00,2025-08-03,15,Eungbong-dong,37.552003424,127.036324364,34.0,56.0,2.5,45.155479825008754,37.5,strong_heat
V02Q1940761,2025-08-03 15:07:00,2025-08-03,15,Majang-dong,37.564052441,127.044424399,33.4,59.0,2.5,44.55547982500876,37.1,strong_heat
V02Q1940473,2025-08-03 15:07:00,2025-08-03,15,Geumho-1(il)-dong,37.556839663,127.019950184,32.7,59.0,2.5,43.85547982500876,36.1,strong_heat
OC3CL200256,2025-08-03 16:07:00,2025-08-03,16,Majang-dong,37.5716201595004,127.036088628704,30.0,50.0,2.3000000000000003,38.846155598373386,31.6,moderate_heat
V02Q1940556,2025-08-03 16:07:00,2025-08-03,16,Seongsu2ga1(il)-dong,37.540241557,127.054675329,32.2,66.0,2.3000000000000003,41.04615559837339,35.9,strong_heat
V02Q1940156,2025-08-03 16:07:00,2025-08-03,16,Majang-dong,37.566674857,127.045521513,33.8,59.0,2.3000000000000003,42.64615559837338,37.3,strong_heat
V02Q1940502,2025-08-03 16:07:00,2025-08-03,16,Seongsu1ga1(il)-dong,37.54081481,127.049563967,32.7,63.0,2.3000000000000003,41.54615559837339,36.2,strong_heat
V02Q1940590,2025-08-03 16:07:00,2025-08-03,16,Sageun-dong,37.560723571,127.048425106,33.4,61.0,2.3000000000000003,42.24615559837339,37.0,strong_heat
V02Q1940617,2025-08-03 16:07:00,2025-08-03,16,Oksu-dong,37.541972102,127.016370616,33.2,62.0,2.3000000000000003,42.04615559837339,36.8,strong_heat
V02Q1940616,2025-08-03 16:07:00,2025-08-03,16,Wangsimni2(i)-dong,37.560443166,127.030835302,33.4,60.0,2.3000000000000003,42.24615559837339,36.8,strong_heat
V02Q1940545,2025-08-03 16:07:00,2025-08-03,16,Seongsu1ga2(i)-dong,37.546306095,127.043661494,32.8,61.0,2.3000000000000003,41.64615559837338,36.1,strong_heat
V02Q1940563,2025-08-03 16:07:00,2025-08-03,16,Wangsimni-doSeondong,37.564129832,127.031439736,33.5,60.0,2.3000000000000003,42.346155598373386,37.0,strong_heat
V02Q1940594,2025-08-03 16:07:00,2025-08-03,16,Seongsu2ga3(sam)-dong,37.549231792,127.053877502,33.6,59.0,2.3000000000000003,42.446155598373394,37.0,strong_heat
V02Q1940503,2025-08-03 16:07:00,2025-08-03,16,Songjeong-dong,37.554020674,127.068888201,32.9,63.0,2.3000000000000003,41.74615559837339,36.5,strong_heat
V02Q1940639,2025-08-03 16:07:00,2025-08-03,16,Eungbong-dong,37.54966889,127.03182637,32.6,63.0,2.3000000000000003,41.446155598373394,36.1,strong_heat
V02Q1940504,2025-08-03 16:07:00,2025-08-03,16,Haengdang2(i)-dong,37.55905889,127.02896077,33.1,64.0,2.3000000000000003,41.946155598373394,36.9,strong_heat
V02Q1940644,2025-08-03 16:07:00,2025-08-03,16,Haengdang1(il)-dong,37.561197184,127.034602965,32.2,63.0,2.3000000000000003,41.04615559837339,35.5,strong_heat
V02Q1940603,2025-08-03 16:07:00,2025-08-03,16,Yongdap-dong,37.563368336,127.055964397,32.7,62.0,2.3000000000000003,41.54615559837339,36.1,strong_heat
V02Q1940642,2025-08-03 16:07:00,2025-08-03,16,Yongdap-dong,37.560215516,127.064339113,32.4,64.0,2.3000000000000003,41.24615559837339,35.9,strong_heat
V02Q1940261,2025-08-03 16:07:00,2025-08-03,16,Seongsu1ga2(i)-dong,37.549808841,127.049770229,33.3,61.0,2.3000000000000003,42.14615559837338,36.8,strong_heat
V02Q1940670,2025-08-03 16:07:00,2025-08-03,16,Seongsu1ga1(il)-dong,37.539279182,127.049873167,33.1,63.0,2.3000000000000003,41.946155598373394,36.8,strong_heat
V02Q1940828,2025-08-03 16:07:00,2025-08-03,16,Sageun-dong,37.561332045,127.039688831,33.0,61.0,2.3000000000000003,41.846155598373386,36.4,strong_heat
V02Q1940735,2025-08-03 16:07:00,2025-08-03,16,Majang-dong,37.568406512,127.033660707,33.1,61.0,2.3000000000000003,41.946155598373394,36.6,strong_heat
V02Q1940623,2025-08-03 16:07:00,2025-08-03,16,Majang-dong,37.563719858,127.039492971,32.7,62.0,2.3000000000000003,41.54615559837339,36.1,strong_heat
V02Q1940607,2025-08-03 16:07:00,2025-08-03,16,Sageun-dong,37.55887111,127.038552736,32.8,63.0,2.3000000000000003,41.64615559837338,36.4,strong_heat
V02Q1940112,2025-08-03 16:07:00,2025-08-03,16,Songjeong-dong,37.556514509,127.071193511,33.9,59.0,2.3000000000000003,42.74615559837339,37.4,strong_heat
V02Q1940615,2025-08-03 16:07:00,2025-08-03,16,Geumho-1(il)-dong,37.557838543,127.024148057,32.6,63.0,2.3000000000000003,41.446155598373394,36.1,strong_heat
V02Q1940628,2025-08-03 16:07:00,2025-08-03,16,Majang-dong,37.568356828,127.040528854,32.7,63.0,2.3000000000000003,41.54615559837339,36.2,strong_heat
V02Q1940870,2025-08-03 16:07:00,2025-08-03,16,Seongsu1ga1(il)-dong,37.538102738,127.046880664,32.5,65.0,2.3000000000000003,41.346155598373386,36.2,strong_heat
V02Q1940441,2025-08-03 16:07:00,2025-08-03,16,Haengdang1(il)-dong,37.558352332,127.037694516,32.8,61.0,2.3000000000000003,41.64615559837338,36.1,strong_heat
V02Q1940627,2025-08-03 16:07:00,2025-08-03,16,Songjeong-dong,37.551819341,127.067379627,33.3,60.0,2.3000000000000003,42.14615559837338,36.7,strong_heat
V02Q1940601,2025-08-03 16:07:00,2025-08-03,16,Sageun-dong,37.560264565,127.048014605,33.7,60.0,2.3000000000000003,42.54615559837339,37.3,strong_heat
V02Q1940733,2025-08-03 16:07:00,2025-08-03,16,Seongsu2ga3(sam)-dong,37.54818971,127.056597845,33.7,60.0,2.3000000000000003,42.54615559837339,37.3,strong_heat
V02Q1940868,2025-08-03 16:07:00,2025-08-03,16,Yongdap-dong,37.560512835,127.052853492,32.9,62.0,2.3000000000000003,41.74615559837339,36.4,strong_heat
V02Q1940753,2025-08-03 16:07:00,2025-08-03,16,Geumho-1(il)-dong,37.549364662,127.026655727,33.0,62.0,2.3000000000000003,41.846155598373386,36.5,strong_heat
V02Q1940632,2025-08-03 16:07:00,2025-08-03,16,Wangsimni-doSeondong,37.564964319,127.03447479,33.6,60.0,2.3000000000000003,42.446155598373394,37.1,strong_heat
V02Q1940588,2025-08-03 16:07:00,2025-08-03,16,Sageun-dong,37.55810867,127.050859556,32.5,64.0,2.3000000000000003,41.346155598373386,36.1,strong_heat
V02Q1940263,2025-08-03 16:07:00,2025-08-03,16,Yongdap-dong,37.560874377,127.062747282,33.0,61.0,2.3000000000000003,41.846155598373386,36.4,strong_heat
V02Q1940744,2025-08-03 16:07:00,2025-08-03,16,Seongsu2ga3(sam)-dong,37.544751429,127.053111792,32.9,62.0,2.3000000000000003,41.74615559837339,36.4,strong_heat
V02Q1940258,2025-08-03 16:07:00,2025-08-03,16,Wangsimni2(i)-dong,37.562998002,127.028435382,32.7,62.0,2.3000000000000003,41.54615559837339,36.1,strong_heat
V02Q1940270,2025-08-03 16:07:00,2025-08-03,16,Seongsu1ga2(i)-dong,37.547286983,127.046740172,33.1,60.0,2.3000000000000003,41.946155598373394,36.4,strong_heat
V02Q1940842,2025-08-03 16:07:00,2025-08-03,16,Eungbong-dong,37.55214248,127.03558479,32.7,63.0,2.3000000000000003,41.54615559837339,36.2,strong_heat
V02Q1940496,2025-08-03 16:07:00,2025-08-03,16,Seongsu2ga1(il)-dong,37.538775645,127.059760733,32.8,63.0,2.3000000000000003,41.64615559837338,36.4,strong_heat
V02Q1940580,2025-08-03 16:07:00,2025-08-03,16,Yongdap-dong,37.56518716,127.05111116,33.1,61.0,2.3000000000000003,41.946155598373394,36.6,strong_heat
V02Q1940871,2025-08-03 16:07:00,2025-08-03,16,Majang-dong,37.57114665,127.037105979,33.4,61.0,2.3000000000000003,42.24615559837339,37.0,strong_heat
V02Q1940761,2025-08-03 16:07:00,2025-08-03,16,Majang-dong,37.564052441,127.044424399,32.8,63.0,2.3000000000000003,41.64615559837338,36.4,strong_heat
V02Q1940501,2025-08-03 16:07:00,2025-08-03,16,Eungbong-dong,37.552003424,127.036324364,33.1,61.0,2.3000000000000003,41.946155598373394,36.6,strong_heat
V02Q1940565,2025-08-03 16:07:00,2025-08-03,16,Seongsu2ga1(il)-dong,37.541950115,127.053612431,32.5,63.0,2.3000000000000003,41.346155598373386,36.0,strong_heat
V02Q1940748,2025-08-03 16:07:00,2025-08-03,16,Seongsu1ga1(il)-dong,37.537369863,127.050872231,33.5,62.0,2.3000000000000003,42.346155598373386,37.2,strong_heat
V02Q1940709,2025-08-03 16:07:00,2025-08-03,16,Majang-dong,37.569445214,127.0446016,32.5,64.0,2.3000000000000003,41.346155598373386,36.1,strong_heat
V02Q1940286,2025-08-03 16:07:00,2025-08-03,16,Wangsimni2(i)-dong,37.562166194,127.026682312,32.7,63.0,2.3000000000000003,41.54615559837339,36.2,strong_heat
V02Q1940530,2025-08-03 16:07:00,2025-08-03,16,Seongsu1ga1(il)-dong,37.542144186,127.047751758,32.7,63.0,2.3000000000000003,41.54615559837339,36.2,strong_heat
V02Q1941015,2025-08-03 16:07:00,2025-08-03,16,Seongsu1ga1(il)-dong,37.5416558,127.0482802,32.3,67.0,2.3000000000000003,41.14615559837338,36.2,strong_heat
V02Q1940786,2025-08-03 16:07:00,2025-08-03,16,Seongsu1ga1(il)-dong,37.542101542,127.049671321,32.4,64.0,2.3000000000000003,41.24615559837339,35.9,strong_heat
V02Q1940743,2025-08-03 16:07:00,2025-08-03,16,Seongsu2ga1(il)-dong,37.536409649,127.056387019,33.2,62.0,2.3000000000000003,42.04615559837339,36.8,strong_heat
V02Q1940473,2025-08-03 16:07:00,2025-08-03,16,Geumho-1(il)-dong,37.556839663,127.019950184,32.2,63.0,2.3000000000000003,41.04615559837339,35.5,strong_heat
OC3CL200256,2025-08-03 17:07:00,2025-08-03,17,Majang-dong,37.5716201595004,127.036088628704,29.9,48.0,2.5285714285714285,38.50969052699467,31.0,moderate_heat
V02Q1940556,2025-08-03 17:07:00,2025-08-03,17,Seongsu2ga1(il)-dong,37.540241557,127.054675329,32.0,66.0,2.5285714285714285,40.60969052699467,35.3,strong_heat
V02Q1940617,2025-08-03 17:07:00,2025-08-03,17,Oksu-dong,37.541972102,127.016370616,32.6,63.0,2.5285714285714285,41.20969052699467,35.8,strong_heat
V02Q1940644,2025-08-03 17:07:00,2025-08-03,17,Haengdang1(il)-dong,37.561197184,127.034602965,31.9,63.0,2.5285714285714285,40.50969052699467,34.9,strong_heat
V02Q1940616,2025-08-03 17:07:00,2025-08-03,17,Wangsimni2(i)-dong,37.560443166,127.030835302,32.7,62.0,2.5285714285714285,41.30969052699467,35.9,strong_heat
V02Q1940563,2025-08-03 17:07:00,2025-08-03,17,Wangsimni-doSeondong,37.564129832,127.031439736,32.9,60.0,2.5285714285714285,41.50969052699467,35.9,strong_heat
V02Q1940603,2025-08-03 17:07:00,2025-08-03,17,Yongdap-dong,37.563368336,127.055964397,32.3,63.0,2.5285714285714285,40.909690526994666,35.4,strong_heat
V02Q1940504,2025-08-03 17:07:00,2025-08-03,17,Haengdang2(i)-dong,37.55905889,127.02896077,32.7,64.0,2.5285714285714285,41.30969052699467,36.1,strong_heat
V02Q1940545,2025-08-03 17:07:00,2025-08-03,17,Seongsu1ga2(i)-dong,37.546306095,127.043661494,32.1,62.0,2.5285714285714285,40.70969052699467,35.0,strong_heat
V02Q1940639,2025-08-03 17:07:00,2025-08-03,17,Eungbong-dong,37.54966889,127.03182637,32.3,63.0,2.5285714285714285,40.909690526994666,35.4,strong_heat
V02Q1940503,2025-08-03 17:07:00,2025-08-03,17,Songjeong-dong,37.554020674,127.068888201,32.4,63.0,2.5285714285714285,41.00969052699467,35.6,strong_heat
V02Q1940607,2025-08-03 17:07:00,2025-08-03,17,Sageun-dong,37.55887111,127.038552736,32.1,64.0,2.5285714285714285,40.70969052699467,35.2,strong_heat
V02Q1940502,2025-08-03 17:07:00,2025-08-03,17,Seongsu1ga1(il)-dong,37.54081481,127.049563967,32.3,63.0,2.5285714285714285,40.909690526994666,35.4,strong_heat
V02Q1940156,2025-08-03 17:07:00,2025-08-03,17,Majang-dong,37.566674857,127.045521513,32.7,60.0,2.5285714285714285,41.30969052699467,35.6,strong_heat
V02Q1940590,2025-08-03 17:07:00,2025-08-03,17,Sageun-dong,37.560723571,127.048425106,32.8,61.0,2.5285714285714285,41.409690526994666,35.9,strong_heat
V02Q1940594,2025-08-03 17:07:00,2025-08-03,17,Seongsu2ga3(sam)-dong,37.549231792,127.053877502,33.0,60.0,2.5285714285714285,41.60969052699467,36.0,strong_heat
V02Q1940870,2025-08-03 17:07:00,2025-08-03,17,Seongsu1ga1(il)-dong,37.538102738,127.046880664,32.0,65.0,2.5285714285714285,40.60969052699467,35.2,strong_heat
V02Q1940441,2025-08-03 17:07:00,2025-08-03,17,Haengdang1(il)-dong,37.558352332,127.037694516,32.4,62.0,2.5285714285714285,41.00969052699467,35.4,strong_heat
V02Q1940670,2025-08-03 17:07:00,2025-08-03,17,Seongsu1ga1(il)-dong,37.539279182,127.049873167,32.6,63.0,2.5285714285714285,41.20969052699467,35.8,strong_heat
V02Q1940615,2025-08-03 17:07:00,2025-08-03,17,Geumho-1(il)-dong,37.557838543,127.024148057,32.0,63.0,2.5285714285714285,40.60969052699467,35.0,strong_heat
V02Q1940828,2025-08-03 17:07:00,2025-08-03,17,Sageun-dong,37.561332045,127.039688831,32.5,62.0,2.5285714285714285,41.10969052699467,35.6,strong_heat
V02Q1940588,2025-08-03 17:07:00,2025-08-03,17,Sageun-dong,37.55810867,127.050859556,32.0,64.0,2.5285714285714285,40.60969052699467,35.1,strong_heat
V02Q1940628,2025-08-03 17:07:00,2025-08-03,17,Majang-dong,37.568356828,127.040528854,32.2,63.0,2.5285714285714285,40.80969052699467,35.3,strong_heat
V02Q1940642,2025-08-03 17:07:00,2025-08-03,17,Yongdap-dong,37.560215516,127.064339113,31.8,65.0,2.5285714285714285,40.409690526994666,34.9,strong_heat
V02Q1940623,2025-08-03 17:07:00,2025-08-03,17,Majang-dong,37.563719858,127.039492971,32.4,62.0,2.5285714285714285,41.00969052699467,35.4,strong_heat
V02Q1940601,2025-08-03 17:07:00,2025-08-03,17,Sageun-dong,37.560264565,127.048014605,32.9,61.0,2.5285714285714285,41.50969052699467,36.0,strong_heat
V02Q1940261,2025-08-03 17:07:00,2025-08-03,17,Seongsu1ga2(i)-dong,37.549808841,127.049770229,32.6,62.0,2.5285714285714285,41.20969052699467,35.7,strong_heat
V02Q1940735,2025-08-03 17:07:00,2025-08-03,17,Majang-dong,37.568406512,127.033660707,32.4,62.0,2.5285714285714285,41.00969052699467,35.4,strong_heat
V02Q1940112,2025-08-03 17:07:00,2025-08-03,17,Songjeong-dong,37.556514509,127.071193511,33.4,60.0,2.5285714285714285,42.00969052699467,36.6,strong_heat
V02Q1940632,2025-08-03 17:07:00,2025-08-03,17,Wangsimni-doSeondong,37.564964319,127.03447479,32.6,61.0,2.5285714285714285,41.20969052699467,35.6,strong_heat
V02Q1940496,2025-08-03 17:07:00,2025-08-03,17,Seongsu2ga1(il)-dong,37.538775645,127.059760733,32.2,63.0,2.5285714285714285,40.80969052699467,35.3,strong_heat
V02Q1940627,2025-08-03 17:07:00,2025-08-03,17,Songjeong-dong,37.551819341,127.067379627,32.7,61.0,2.5285714285714285,41.30969052699467,35.7,strong_heat
V02Q1940733,2025-08-03 17:07:00,2025-08-03,17,Seongsu2ga3(sam)-dong,37.54818971,127.056597845,33.5,59.0,2.5285714285714285,42.10969052699467,36.6,strong_heat
V02Q1940258,2025-08-03 17:07:00,2025-08-03,17,Wangsimni2(i)-dong,37.562998002,127.028435382,32.3,63.0,2.5285714285714285,40.909690526994666,35.4,strong_heat
V02Q1940842,2025-08-03 17:07:00,2025-08-03,17,Eungbong-dong,37.55214248,127.03558479,32.1,64.0,2.5285714285714285,40.70969052699467,35.2,strong_heat
V02Q1940709,2025-08-03 17:07:00,2025-08-03,17,Majang-dong,37.569445214,127.0446016,32.1,64.0,2.5285714285714285,40.70969052699467,35.2,strong_heat
V02Q1940744,2025-08-03 17:07:00,2025-08-03,17,Seongsu2ga3(sam)-dong,37.544751429,127.053111792,32.3,62.0,2.5285714285714285,40.909690526994666,35.3,strong_heat
V02Q1940871,2025-08-03 17:07:00,2025-08-03,17,Majang-dong,37.57114665,127.037105979,32.8,62.0,2.5285714285714285,41.409690526994666,36.0,strong_heat
V02Q1940286,2025-08-03 17:07:00,2025-08-03,17,Wangsimni2(i)-dong,37.562166194,127.026682312,32.0,64.0,2.5285714285714285,40.60969052699467,35.1,strong_heat
V02Q1940263,2025-08-03 17:07:00,2025-08-03,17,Yongdap-dong,37.560874377,127.062747282,32.3,62.0,2.5285714285714285,40.909690526994666,35.3,strong_heat
V02Q1940565,2025-08-03 17:07:00,2025-08-03,17,Seongsu2ga1(il)-dong,37.541950115,127.053612431,32.0,63.0,2.5285714285714285,40.60969052699467,35.0,strong_heat
V02Q1940868,2025-08-03 17:07:00,2025-08-03,17,Yongdap-dong,37.560512835,127.052853492,32.6,62.0,2.5285714285714285,41.20969052699467,35.7,strong_heat
V02Q1940761,2025-08-03 17:07:00,2025-08-03,17,Majang-dong,37.564052441,127.044424399,32.1,64.0,2.5285714285714285,40.70969052699467,35.2,strong_heat
V02Q1940501,2025-08-03 17:07:00,2025-08-03,17,Eungbong-dong,37.552003424,127.036324364,32.8,61.0,2.5285714285714285,41.409690526994666,35.9,strong_heat
V02Q1940270,2025-08-03 17:07:00,2025-08-03,17,Seongsu1ga2(i)-dong,37.547286983,127.046740172,32.6,60.0,2.5285714285714285,41.20969052699467,35.5,strong_heat
V02Q1940753,2025-08-03 17:07:00,2025-08-03,17,Geumho-1(il)-dong,37.549364662,127.026655727,32.2,63.0,2.5285714285714285,40.80969052699467,35.3,strong_heat
V02Q1940580,2025-08-03 17:07:00,2025-08-03,17,Yongdap-dong,37.56518716,127.05111116,32.6,62.0,2.5285714285714285,41.20969052699467,35.7,strong_heat
V02Q1940530,2025-08-03 17:07:00,2025-08-03,17,Seongsu1ga1(il)-dong,37.542144186,127.047751758,32.1,63.0,2.5285714285714285,40.70969052699467,35.1,strong_heat
V02Q1940743,2025-08-03 17:07:00,2025-08-03,17,Seongsu2ga1(il)-dong,37.536409649,127.056387019,32.5,63.0,2.5285714285714285,41.10969052699467,35.7,strong_heat
V02Q1940786,2025-08-03 17:07:00,2025-08-03,17,Seongsu1ga1(il)-dong,37.542101542,127.049671321,31.9,64.0,2.5285714285714285,40.50969052699467,35.0,strong_heat
V02Q1940748,2025-08-03 17:07:00,2025-08-03,17,Seongsu1ga1(il)-dong,37.537369863,127.050872231,32.7,63.0,2.5285714285714285,41.30969052699467,36.0,strong_heat
V02Q1941015,2025-08-03 17:07:00,2025-08-03,17,Seongsu1ga1(il)-dong,37.5416558,127.0482802,31.8,67.0,2.5285714285714285,40.409690526994666,35.2,strong_heat
V02Q1940112,2025-08-03 18:07:00,2025-08-03,18,Songjeong-dong,37.556514509,127.071193511,32.8,62.0,2.7857142857142856,39.63810440691192,35.4,strong_heat
V02Q1940156,2025-08-03 18:07:00,2025-08-03,18,Majang-dong,37.566674857,127.045521513,31.8,61.0,2.7857142857142856,38.63810440691192,33.9,strong_heat
V02Q1940258,2025-08-03 18:07:00,2025-08-03,18,Wangsimni2(i)-dong,37.562998002,127.028435382,31.5,62.0,2.7857142857142856,38.338104406911924,33.6,strong_heat
V02Q1940261,2025-08-03 18:07:00,2025-08-03,18,Seongsu1ga2(i)-dong,37.549808841,127.049770229,31.7,62.0,2.7857142857142856,38.53810440691192,33.8,strong_heat
V02Q1940263,2025-08-03 18:07:00,2025-08-03,18,Yongdap-dong,37.560874377,127.062747282,31.1,64.0,2.7857142857142856,37.938104406911926,33.2,strong_heat
V02Q1940286,2025-08-03 18:07:00,2025-08-03,18,Wangsimni2(i)-dong,37.562166194,127.026682312,31.2,64.0,2.7857142857142856,38.03810440691192,33.4,strong_heat
V02Q1940473,2025-08-03 18:07:00,2025-08-03,18,Geumho-1(il)-dong,37.556839663,127.019950184,31.1,61.0,2.7857142857142856,37.938104406911926,32.9,strong_heat
